name,county,ward_code,ward_name,political_party,gender
CHAUDHRY SHABNAM,NAIROBI CITY,1383,MUGUMU-INI,MAENDELEO CHAP CHAP PARTY,Female
CHAVERA CHRIS MWENESI,NAIROBI CITY,1444,NAIROBI SOUTH,UKWELI PARTY,Male
CHEGE FRED KAMAU,NAIROBI CITY,1394,ROYSAMBU,INDEPENDENT,Male
CHEGE PATRICK NGARUIYA,NAIROBI CITY,1392,KAHAWA WEST,INDEPENDENT,Male
CHEMIAT IBRAHIM KIMORKO,NAIROBI CITY,1388,MAKINA,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
CHEPKWONY STANLEY KIPTOO,NAIROBI CITY,1382,NAIROBI WEST,INDEPENDENT,Male
CHEPTOO JOHNSTONE BIWOTT,NAIROBI CITY,1444,NAIROBI SOUTH,INDEPENDENT,Male
CHERUIYOT ROBERT KIPYEGO,NAIROBI CITY,1390,SARANGOMBE,THE LABOUR PARTY OF KENYA,Male
CHIMANO CHRISTOPHER AMBEI,NAIROBI CITY,1447,HURUMA,INDEPENDENT,Male
CHRISPINUS WEKESA SIMIYU,NAIROBI CITY,1370,MOUNTAIN VIEW,INDEPENDENT,Male
CHUTHA PETER NDUNGU,NAIROBI CITY,1424,UTAWALA,INDEPENDENT,Male
Dabar Ahmedqadar Mohamed,NAIROBI CITY,1435,EASTLEIGH NORTH,ORANGE DEMOCRATIC MOVEMENT,Male
DAVID AYOI,NAIROBI CITY,1373,GATINA,ORANGE DEMOCRATIC MOVEMENT,Male
DIMBUSON NICHOLAS CHAVASU,NAIROBI CITY,1389,WOODLEY KENYATTA GOLF COURSE,UNITED DEMOCRATIC PARTY,Male
DOLAL ALI OSMAN,NAIROBI CITY,1419,KOMAROCK,WIPER DEMOCRATIC MOVEMENT- KENYA,Male
DOLO RUTH AKINYI,NAIROBI CITY,1383,MUGUMU-INI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Female
DOUGLAS CHARLES NJAGI,NAIROBI CITY,1400,RUAI,DEMOCRATIC PARTY OF KENYA,Male
EBUTIENDEKE ELIJAH ASIKOYA,NAIROBI CITY,1367,PARKLANDS HIGHRIDGE,INDEPENDENT,Male
ELIJAH MOSE GIKENYI,NAIROBI CITY,1431,VIWANDANI,CHAMA MWANGAZA DAIMA,Male
ELWAK ROBERT OTITI,NAIROBI CITY,1433,MAKONGENI,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,Male
EMISEMBE MURDOCK OWUOR,NAIROBI CITY,1381,KAREN,AMANI NATIONAL CONGRESS,Male
EPHRAIM NGANGA MBUGUA,NAIROBI CITY,1369,KANGEMI,INDEPENDENT,Male
ERAHARWA BOGE BRAMWEL,NAIROBI CITY,1386,LAINI SABA,UNITED DEMOCRATIC PARTY,Male
ERASTO NICHOLAS MUKALA,NAIROBI CITY,1373,GATINA,INDEPENDENT,Male
ERIC OIRERE MOOGI,NAIROBI CITY,1374,KILELESHWA,UNITED DEMOCRATIC PARTY,Male
EVANS OTISO,NAIROBI CITY,1408,KWA REUBEN,ORANGE DEMOCRATIC MOVEMENT,Male
EYAHONGA ESHIKHATI K ISAIAH,NAIROBI CITY,1427,UMOJA II,INDEPENDENT,Male
FIDELIS BENARD OMARE,NAIROBI CITY,1408,KWA REUBEN,INDEPENDENT,Male
FRANCIS CHRISTOPHER KATUMO,NAIROBI CITY,1410,KWARE,JUBILEE PARTY,Male
FUGICHA ABDI ALI,NAIROBI CITY,1400,RUAI,KENYA AFRICAN NATIONAL UNION,Male
FUNAN MOHAMUD ADAN,NAIROBI CITY,1435,EASTLEIGH NORTH,KENYA PATRIOTS PARTY,Male
GACHIE JOHN NDEGWA,NAIROBI CITY,1435,EASTLEIGH NORTH,MAENDELEO CHAP CHAP PARTY,Male
GACHIE PATRICK MAINA,NAIROBI CITY,1442,ZIWANI KARIOKOR,MAENDELEO CHAP CHAP PARTY,Male
GACHU SAMUEL GITUATHI,NAIROBI CITY,1389,WOODLEY KENYATTA GOLF COURSE,INDEPENDENT,Male
GACHUGI MUTURI,NAIROBI CITY,1441,PANGANI,MAENDELEO CHAP CHAP PARTY,Male
GACHUGU DAVID NJENGA,NAIROBI CITY,1429,KARIOBANGI SOUTH,PARTY OF NATIONAL UNITY,Male
GAKURU BENJAMEN MWANGI,NAIROBI CITY,1383,MUGUMU-INI,NEW DEMOCRATS,Male
GATHIONGO RONALD MAINA,NAIROBI CITY,1447,HURUMA,NATIONAL RAINBOW COALITION- KENYA,Male
GATHIRU MAGDALENE NJERI,NAIROBI CITY,1375,KABIRO,MAENDELEO CHAP CHAP PARTY,Female
GATHONGO DUNCAN CHEGE,NAIROBI CITY,1422,LOWER SAVANNAH,JUBILEE PARTY,Male
GATHUMBI ANTONY KIMEMIA,NAIROBI CITY,1432,HARAMBEE,JUBILEE PARTY,Male
GATUANGA KOBIA NICHOLAS,NAIROBI CITY,1430,MARINGO HAMZA,INDEPENDENT,Male
GATUNE ANTONY NG'ANG'A,NAIROBI CITY,1392,KAHAWA WEST,JUBILEE PARTY,Male
GATURA PETER NGIGI,NAIROBI CITY,1413,DANDORA AREA II,INDEPENDENT,Male
